Unnamed: 0,Age,Gender,Education Level,Job Title,Years of Experience,Salary,Country,Race,Experience_Category,Age_Category,Job_Level
259,29.0,Male,Bachelor,Junior Business Operations Analyst,1.5,350.0,USA,Hispanic,Entry,Early_Career,Junior
260,33.62085944494181,Male,Bachelor,Software Engineer,8.094687360095508,115000.0,Canada,White,Mid,Early_Career,Junior
261,37.0,Female,Bachelor,Senior Financial Manager,10.0,120000.0,USA,African American,Mid,Mid_Career,Senior
262,46.0,Male,PhD,Senior Data Scientist,18.0,160000.0,China,Chinese,Senior,Senior_Career,Senior
263,31.0,Female,Bachelor,Junior Marketing Coordinator,3.0,50000.0,Australia,White,Junior,Early_Career,Junior
264,42.0,Male,Bachelor,Senior Operations Manager,12.0,110000.0,Canada,Black,Senior,Mid_Career,Senior
265,29.0,Female,Bachelor,Junior Sales Representative,1.5,40000.0,USA,African American,Entry,Early_Career,Junior
266,36.0,Male,Bachelor,Senior Marketing Specialist,8.0,95000.0,UK,White,Mid,Mid_Career,Senior
267,44.0,Female,Master,Senior Hr Specialist,15.0,140000.0,China,Chinese,Senior,Mid_Career,Senior
268,33.0,Male,Bachelor,Junior Operations Manager,4.0,60000.0,China,Korean,Junior,Early_Career,Senior
269,39.0,Female,Bachelor,Senior Marketing Coordinator,9.0,110000.0,China,White,Mid,Mid_Career,Senior
270,45.0,Male,PhD,Senior Data Engineer,16.0,150000.0,Australia,Asian,Senior,Mid_Career,Senior
271,32.0,Female,Bachelor,Junior Marketing Manager,4.0,60000.0,UK,Welsh,Junior,Early_Career,Senior
272,37.0,Male,Bachelor,Senior Financial Analyst,8.0,90000.0,Australia,Australian,Mid,Mid_Career,Senior
273,47.0,Female,Master,Director Of Marketing,20.0,180000.0,UK,Mixed,Senior,Senior_Career,Senior
274,30.0,Male,Bachelor,Junior Business Analyst,2.0,40000.0,Australia,Australian,Entry,Early_Career,Junior
275,38.0,Female,Bachelor,Senior Project Manager,9.0,120000.0,UK,Asian,Mid,Mid_Career,Senior
276,46.0,Male,PhD,Senior Data Analyst,17.0,160000.0,UK,Asian,Senior,Senior_Career,Senior
277,34.0,Female,Bachelor,Junior Financial Analyst,5.0,70000.0,UK,Mixed,Junior,Early_Career,Junior
278,36.0,Male,Bachelor,Senior Product Manager,8.0,95000.0,Australia,Asian,Mid,Mid_Career,Senior
279,49.0,Female,Master,Director Of Operations,21.0,180000.0,UK,Mixed,Expert,Senior_Career,Senior
280,31.0,Male,Bachelor,Junior Operations Analyst,3.0,50000.0,USA,Hispanic,Junior,Early_Career,Junior
281,41.0,Female,Bachelor,Senior Project Coordinator,11.0,95000.0,Canada,Black,Senior,Mid_Career,Senior
282,47.0,Male,Master,Director Of Marketing,19.0,170000.0,Canada,White,Senior,Senior_Career,Senior
283,29.0,Female,Bachelor,Junior Business Development Associate,1.5,35000.0,Australia,White,Entry,Early_Career,Junior
284,35.0,Male,Bachelor,Senior Financial Manager,9.0,100000.0,Canada,White,Mid,Early_Career,Senior
285,44.0,Female,PhD,Senior Product Designer,15.0,150000.0,China,White,Senior,Mid_Career,Senior
286,33.0,Male,Bachelor,Junior Business Analyst,4.0,60000.0,Canada,Black,Junior,Early_Career,Junior
287,35.0,Female,Bachelor,Senior Marketing Analyst,8.0,85000.0,China,Chinese,Mid,Early_Career,Senior
288,44.0,Male,Bachelor,Senior Software Engineer,13.0,130000.0,Canada,White,Senior,Mid_Career,Senior
289,32.0,Male,Bachelor,Junior Product Manager,4.0,65000.0,China,Chinese,Junior,Early_Career,Senior
290,38.0,Female,Bachelor,Senior Business Analyst,10.0,110000.0,Australia,Asian,Mid,Mid_Career,Senior
291,49.0,Male,PhD,Director Of Operations,21.0,180000.0,USA,Asian,Expert,Senior_Career,Senior
292,29.0,Female,Bachelor,Junior Marketing Specialist,2.0,40000.0,Australia,Australian,Entry,Early_Career,Junior
293,35.0,Male,Bachelor,Senior Business Development Manager,7.0,90000.0,USA,Hispanic,Mid,Early_Career,Senior
294,45.0,Female,Master,Senior Hr Manager,14.0,140000.0,UK,Welsh,Senior,Mid_Career,Senior
295,33.0,Male,Bachelor,Junior Financial Analyst,4.0,60000.0,China,Korean,Junior,Early_Career,Junior
296,40.0,Female,Bachelor,Senior Marketing Manager,12.0,130000.0,Australia,Asian,Senior,Mid_Career,Senior
297,44.0,Male,PhD,Senior Data Scientist,16.0,160000.0,Australia,Asian,Senior,Mid_Career,Senior
298,30.0,Female,Bachelor,Junior Operations Coordinator,2.0,40000.0,Australia,White,Entry,Early_Career,Junior
299,37.0,Male,Bachelor,Senior Marketing Analyst,9.0,100000.0,UK,Mixed,Mid,Mid_Career,Senior
300,48.0,Female,Master,Director Of Hr,20.0,180000.0,USA,Hispanic,Senior,Senior_Career,Senior
301,31.0,Male,Bachelor,Junior Project Manager,3.0,55000.0,Canada,Black,Junior,Early_Career,Senior
302,38.0,Female,Bachelor,Senior Operations Coordinator,9.0,120000.0,Canada,Asian,Mid,Mid_Career,Senior
303,45.0,Male,PhD,Senior Data Engineer,16.0,150000.0,Canada,Black,Senior,Mid_Career,Senior
304,33.0,Female,Bachelor,Junior Marketing Manager,5.0,70000.0,UK,Mixed,Junior,Early_Career,Senior
305,36.0,Male,Bachelor,Senior Business Analyst,8.0,95000.0,China,Chinese,Mid,Mid_Career,Senior
306,49.0,Female,Master,Director Of Marketing,21.0,180000.0,China,White,Expert,Senior_Career,Senior
307,31.0,Male,Bachelor,Junior Operations Analyst,3.0,50000.0,Canada,Black,Junior,Early_Career,Junior
308,42.0,Female,Bachelor,Senior Project Manager,12.0,120000.0,Australia,White,Senior,Mid_Career,Senior
309,47.0,Male,Master,Director Of Marketing,19.0,170000.0,UK,White,Senior,Senior_Career,Senior
310,29.0,Female,Bachelor,Junior Business Development Associate,1.5,35000.0,Australia,White,Entry,Early_Career,Junior
311,35.0,Male,Bachelor,Senior Financial Manager,9.0,100000.0,Australia,Asian,Mid,Early_Career,Senior
312,44.0,Female,PhD,Senior Product Designer,15.0,150000.0,Australia,Asian,Senior,Mid_Career,Senior
313,33.0,Male,Bachelor,Junior Business Analyst,4.0,60000.0,UK,White,Junior,Early_Career,Junior
314,35.0,Female,Bachelor,Senior Marketing Analyst,8.0,85000.0,Canada,Black,Mid,Early_Career,Senior
315,44.0,Male,Bachelor,Senior Software Engineer,13.0,130000.0,Australia,White,Senior,Mid_Career,Senior
316,34.0,Female,Master,Senior Financial Advisor,6.0,80000.0,Canada,White,Mid,Early_Career,Senior
317,36.0,Male,Bachelor,Senior Marketing Specialist,8.0,95000.0,Canada,White,Mid,Mid_Career,Senior
318,30.0,Female,Bachelor,Junior Hr Coordinator,2.0,40000.0,UK,Welsh,Entry,Early_Career,Junior
319,37.0,Male,Bachelor,Senior Business Development Manager,10.0,120000.0,China,Chinese,Mid,Mid_Career,Senior
320,45.0,Female,Master,Senior Marketing Manager,16.0,160000.0,Canada,Black,Senior,Mid_Career,Senior
321,32.0,Male,Bachelor,Junior Financial Advisor,4.0,65000.0,USA,Hispanic,Junior,Early_Career,Junior
322,39.0,Female,Bachelor,Senior Project Manager,12.0,130000.0,Canada,White,Senior,Mid_Career,Senior
323,47.0,Male,PhD,Director Of Engineering,20.0,180000.0,China,White,Senior,Senior_Career,Senior
324,29.0,Female,Bachelor,Junior Marketing Analyst,2.0,40000.0,Australia,Australian,Entry,Early_Career,Junior
325,36.0,Male,Bachelor,Senior Operations Manager,9.0,100000.0,UK,Asian,Mid,Mid_Career,Senior
326,43.0,Female,PhD,Senior Data Scientist,15.0,150000.0,USA,African American,Senior,Mid_Career,Senior
327,32.0,Male,Bachelor,Junior Marketing Coordinator,3.0,55000.0,Canada,White,Junior,Early_Career,Junior
328,38.0,Female,Bachelor,Senior Business Analyst,10.0,110000.0,China,White,Mid,Mid_Career,Senior
329,48.0,Male,Master,Director Of Marketing,21.0,180000.0,China,Chinese,Expert,Senior_Career,Senior
330,31.0,Female,Bachelor,Junior Business Development Associate,3.0,50000.0,China,Korean,Junior,Early_Career,Junior
331,40.0,Male,Bachelor,Senior Financial Analyst,12.0,130000.0,Australia,White,Senior,Mid_Career,Senior
332,45.0,Female,PhD,Senior Ux Designer,16.0,160000.0,Australia,Asian,Senior,Mid_Career,Senior
333,33.0,Male,Bachelor,Junior Product Manager,4.0,60000.0,Canada,Asian,Junior,Early_Career,Senior
334,36.0,Female,Bachelor,Senior Marketing Manager,8.0,95000.0,China,Korean,Mid,Mid_Career,Senior
335,47.0,Male,Master,Director Of Operations,19.0,170000.0,China,Chinese,Senior,Senior_Career,Senior
336,29.0,Female,Bachelor,Junior Project Manager,2.0,40000.0,UK,Mixed,Entry,Early_Career,Senior
337,34.0,Male,Bachelor,Senior Operations Coordinator,7.0,90000.0,UK,Asian,Mid,Early_Career,Senior
338,44.0,Female,PhD,Senior Business Analyst,15.0,150000.0,UK,White,Senior,Mid_Career,Senior
339,33.0,Male,Bachelor,Junior Marketing Specialist,5.0,70000.0,UK,Welsh,Junior,Early_Career,Junior
340,35.0,Female,Bachelor,Senior Financial Manager,8.0,90000.0,Australia,White,Mid,Early_Career,Senior
341,43.0,Male,Master,Director Of Marketing,18.0,170000.0,China,Korean,Senior,Mid_Career,Senior
342,31.0,Female,Bachelor,Junior Financial Analyst,3.0,50000.0,UK,Asian,Junior,Early_Career,Junior
343,41.0,Male,Bachelor,Senior Product Manager,14.0,150000.0,Canada,White,Senior,Mid_Career,Senior
344,44.0,Female,PhD,Senior Data Engineer,16.0,160000.0,Canada,Asian,Senior,Mid_Career,Senior
345,33.0,Male,Bachelor,Junior Business Analyst,4.0,60000.0,Canada,Black,Junior,Early_Career,Junior
346,35.0,Female,Bachelor,Senior Marketing Analyst,8.0,85000.0,Canada,Asian,Mid,Early_Career,Senior
347,45.0,Male,Master,Director Of Engineering,19.0,180000.0,China,Chinese,Senior,Mid_Career,Senior
348,28.0,Female,Bachelor,Junior Operations Manager,1.0,35000.0,Canada,Asian,Entry,Early_Career,Senior
349,36.0,Male,Bachelor,Senior Business Development Manager,8.0,110000.0,USA,Asian,Mid,Mid_Career,Senior
350,44.0,Female,PhD,Senior Data Scientist,16.0,160000.0,China,Chinese,Senior,Mid_Career,Senior
351,31.0,Male,Bachelor,Junior Marketing Coordinator,3.0,55000.0,Canada,Black,Junior,Early_Career,Junior
352,38.0,Female,Bachelor,Senior Business Analyst,10.0,110000.0,Canada,Black,Mid,Mid_Career,Senior
353,48.0,Male,Master,Director Of Marketing,21.0,180000.0,Canada,Asian,Expert,Senior_Career,Senior
354,31.0,Female,Bachelor,Junior Business Development Associate,3.0,50000.0,Canada,Black,Junior,Early_Career,Junior
355,40.0,Male,Bachelor,Senior Financial Analyst,12.0,130000.0,USA,White,Senior,Mid_Career,Senior
356,45.0,Female,PhD,Senior Ux Designer,16.0,160000.0,UK,Asian,Senior,Mid_Career,Senior
357,33.0,Male,Bachelor,Junior Product Manager,4.0,60000.0,Canada,White,Junior,Early_Career,Senior
358,36.0,Female,Bachelor,Senior Marketing Manager,8.0,95000.0,UK,Welsh,Mid,Mid_Career,Senior
359,47.0,Male,Master,Director Of Operations,19.0,170000.0,UK,Welsh,Senior,Senior_Career,Senior
360,29.0,Female,Bachelor,Junior Project Manager,2.0,40000.0,Australia,Australian,Entry,Early_Career,Senior
361,34.0,Male,Bachelor,Senior Operations Coordinator,7.0,90000.0,China,Chinese,Mid,Early_Career,Senior
362,44.0,Female,PhD,Senior Business Analyst,15.0,150000.0,UK,Welsh,Senior,Mid_Career,Senior
363,33.0,Male,Bachelor,Junior Marketing Specialist,5.0,70000.0,Canada,White,Junior,Early_Career,Junior
364,35.0,Female,Bachelor,Senior Financial Manager,8.0,90000.0,China,Chinese,Mid,Early_Career,Senior
365,43.0,Male,Master,Director Of Marketing,18.0,170000.0,Canada,Asian,Senior,Mid_Career,Senior
366,31.0,Female,Bachelor,Junior Financial Analyst,3.0,50000.0,Canada,Black,Junior,Early_Career,Junior
367,41.0,Male,Bachelor,Senior Product Manager,14.0,150000.0,China,Chinese,Senior,Mid_Career,Senior
368,44.0,Female,PhD,Senior Data Engineer,16.0,160000.0,Australia,White,Senior,Mid_Career,Senior
369,33.0,Male,Bachelor,Junior Business Analyst,4.0,60000.0,UK,Welsh,Junior,Early_Career,Junior
370,35.0,Female,Bachelor,Senior Marketing Analyst,8.0,85000.0,China,White,Mid,Early_Career,Senior
371,43.0,Male,Master,Director Of Operations,19.0,170000.0,China,White,Senior,Mid_Career,Senior
372,29.0,Female,Bachelor,Junior Project Manager,2.0,40000.0,USA,Asian,Entry,Early_Career,Senior
373,34.0,Male,Bachelor,Senior Operations Coordinator,7.0,90000.0,China,White,Mid,Early_Career,Senior
374,44.0,Female,PhD,Senior Business Analyst,15.0,150000.0,UK,White,Senior,Mid_Career,Senior
375,31.0,Male,Master,Data Scientist,6.0,160000.0,Australia,White,Mid,Early_Career,Junior
376,28.0,Female,Bachelor,Software Engineer,3.0,125000.0,Canada,Black,Junior,Early_Career,Junior
377,26.0,Male,Master,Product Manager,2.0,120000.0,China,White,Entry,Early_Career,Senior
378,27.0,Female,Bachelor,Data Analyst,2.0,110000.0,UK,Mixed,Entry,Early_Career,Junior
379,30.0,Male,PhD,Data Scientist,5.0,180000.0,China,Korean,Junior,Early_Career,Junior
380,29.0,Female,Bachelor,Software Engineer,4.0,140000.0,Australia,White,Junior,Early_Career,Junior
381,32.0,Male,Bachelor,Product Manager,7.0,170000.0,USA,Asian,Mid,Early_Career,Senior
382,25.0,Female,Master,Data Analyst,1.0,100000.0,China,White,Entry,Young,Junior
383,33.0,Male,PhD,Data Scientist,8.0,190000.0,UK,Mixed,Mid,Early_Career,Junior
384,31.0,Female,Bachelor,Software Engineer,6.0,155000.0,UK,Welsh,Mid,Early_Career,Junior
385,28.0,Male,Master,Product Manager,3.0,130000.0,Canada,Black,Junior,Early_Career,Senior
386,30.0,Female,Bachelor,Data Analyst,5.0,145000.0,USA,African American,Junior,Early_Career,Junior
387,27.0,Male,PhD,Data Scientist,2.0,115000.0,USA,African American,Entry,Early_Career,Junior
388,29.0,Female,Bachelor,Software Engineer,4.0,140000.0,USA,Hispanic,Junior,Early_Career,Junior
389,34.0,Male,Bachelor,Product Manager,9.0,185000.0,China,Chinese,Mid,Early_Career,Senior
390,25.0,Female,Master,Data Analyst,1.0,100000.0,Australia,Australian,Entry,Young,Junior
391,33.0,Male,PhD,Data Scientist,8.0,190000.0,Canada,Black,Mid,Early_Career,Junior
392,31.0,Female,Bachelor,Software Engineer,6.0,155000.0,UK,Welsh,Mid,Early_Career,Junior
393,28.0,Male,Master,Product Manager,3.0,130000.0,Australia,White,Junior,Early_Career,Senior
394,30.0,Female,Bachelor,Data Analyst,5.0,145000.0,Australia,White,Junior,Early_Career,Junior
395,28.0,Male,Bachelor,Software Engineer,3.0,125000.0,China,Korean,Junior,Early_Career,Junior
396,26.0,Female,Master,Product Manager,2.0,120000.0,USA,White,Entry,Early_Career,Senior
397,27.0,Male,Bachelor,Data Analyst,2.0,110000.0,USA,African American,Entry,Early_Career,Junior
398,30.0,Female,PhD,Data Scientist,5.0,180000.0,China,Korean,Junior,Early_Career,Junior
399,29.0,Male,Bachelor,Software Engineer,4.0,140000.0,USA,Hispanic,Junior,Early_Career,Junior
400,32.0,Male,Bachelor,Product Manager,7.0,170000.0,China,Chinese,Mid,Early_Career,Senior
401,25.0,Female,Master,Data Analyst,1.0,100000.0,Australia,Asian,Entry,Young,Junior
402,33.0,Male,PhD,Data Scientist,8.0,190000.0,Canada,Asian,Mid,Early_Career,Junior
403,31.0,Female,Bachelor,Software Engineer,6.0,155000.0,Australia,Australian,Mid,Early_Career,Junior
404,28.0,Male,Master,Product Manager,3.0,130000.0,Canada,Asian,Junior,Early_Career,Senior
405,30.0,Female,Bachelor,Data Analyst,5.0,145000.0,Canada,Asian,Junior,Early_Career,Junior
406,27.0,Male,PhD,Data Scientist,2.0,115000.0,UK,Asian,Entry,Early_Career,Junior
407,29.0,Female,Bachelor,Software Engineer,4.0,140000.0,Australia,White,Junior,Early_Career,Junior
408,34.0,Male,Bachelor,Product Manager,9.0,185000.0,Canada,White,Mid,Early_Career,Senior
409,25.0,Female,Master,Data Analyst,1.0,100000.0,China,White,Entry,Young,Junior
410,33.0,Male,PhD,Data Scientist,8.0,190000.0,UK,White,Mid,Early_Career,Junior
411,31.0,Female,Bachelor,Software Engineer,6.0,155000.0,Australia,Australian,Mid,Early_Career,Junior
412,28.0,Male,Master,Product Manager,3.0,130000.0,Canada,Asian,Junior,Early_Career,Senior
413,30.0,Female,Bachelor,Data Analyst,5.0,145000.0,Canada,White,Junior,Early_Career,Junior
414,28.0,Male,Bachelor,Software Engineer,3.0,125000.0,Australia,Asian,Junior,Early_Career,Junior
415,26.0,Female,Master,Product Manager,2.0,120000.0,USA,White,Entry,Early_Career,Senior
416,27.0,Male,Bachelor,Data Analyst,2.0,110000.0,Australia,White,Entry,Early_Career,Junior
417,30.0,Female,PhD,Data Scientist,5.0,180000.0,Canada,Black,Junior,Early_Career,Junior
418,29.0,Male,Bachelor,Software Engineer,4.0,140000.0,Australia,Asian,Junior,Early_Career,Junior
419,32.0,Male,Bachelor,Product Manager,7.0,170000.0,USA,African American,Mid,Early_Career,Senior
420,25.0,Female,Master,Data Analyst,1.0,100000.0,Canada,Black,Entry,Young,Junior
421,33.0,Male,PhD,Data Scientist,8.0,190000.0,Australia,Australian,Mid,Early_Career,Junior
422,31.0,Female,Bachelor,Software Engineer,6.0,155000.0,China,Chinese,Mid,Early_Career,Junior
423,28.0,Male,Master,Product Manager,3.0,130000.0,UK,Mixed,Junior,Early_Career,Senior
424,30.0,Female,Bachelor,Data Analyst,5.0,145000.0,China,White,Junior,Early_Career,Junior
425,27.0,Male,PhD,Data Scientist,2.0,115000.0,Australia,Australian,Entry,Early_Career,Junior
426,29.0,Female,Bachelor,Software Engineer,4.0,140000.0,China,Korean,Junior,Early_Career,Junior
427,34.0,Male,Bachelor,Product Manager,9.0,185000.0,China,Korean,Mid,Early_Career,Senior
428,25.0,Female,Master,Data Analyst,1.0,100000.0,China,Chinese,Entry,Young,Junior
429,33.0,Male,PhD,Data Scientist,8.0,190000.0,USA,Asian,Mid,Early_Career,Junior
430,31.0,Female,Bachelor,Software Engineer,6.0,155000.0,Australia,Asian,Mid,Early_Career,Junior
431,28.0,Male,Master,Product Manager,3.0,130000.0,Australia,Australian,Junior,Early_Career,Senior
432,30.0,Female,Bachelor,Data Analyst,5.0,145000.0,Australia,Australian,Junior,Early_Career,Junior
433,28.0,Male,Bachelor,Software Engineer,3.0,125000.0,Canada,Black,Junior,Early_Career,Junior
434,26.0,Female,Master,Product Manager,2.0,120000.0,UK,Asian,Entry,Early_Career,Senior
435,27.0,Male,Bachelor,Data Analyst,2.0,110000.0,China,White,Entry,Early_Career,Junior
436,30.0,Female,PhD,Data Scientist,5.0,180000.0,USA,African American,Junior,Early_Career,Junior
437,29.0,Male,Bachelor,Software Engineer,4.0,140000.0,Canada,Asian,Junior,Early_Career,Junior
438,32.0,Male,Bachelor,Product Manager,7.0,170000.0,China,Korean,Mid,Early_Career,Senior
439,25.0,Female,Master,Data Analyst,1.0,100000.0,Australia,Asian,Entry,Young,Junior
440,33.0,Male,PhD,Data Scientist,8.0,190000.0,USA,Asian,Mid,Early_Career,Junior
441,31.0,Female,Bachelor,Software Engineer,6.0,155000.0,China,Chinese,Mid,Early_Career,Junior
442,28.0,Male,Master,Product Manager,3.0,130000.0,USA,Hispanic,Junior,Early_Career,Senior
443,30.0,Female,Bachelor,Data Analyst,5.0,145000.0,USA,White,Junior,Early_Career,Junior
444,27.0,Male,PhD,Data Scientist,2.0,115000.0,China,Korean,Entry,Early_Career,Junior
445,29.0,Female,Bachelor,Software Engineer,4.0,140000.0,USA,African American,Junior,Early_Career,Junior
446,34.0,Male,Bachelor,Product Manager,9.0,185000.0,China,Chinese,Mid,Early_Career,Senior
447,25.0,Female,Master,Data Analyst,1.0,100000.0,UK,Mixed,Entry,Young,Junior
448,33.0,Male,PhD,Data Scientist,8.0,190000.0,UK,Welsh,Mid,Early_Career,Junior
449,31.0,Female,Bachelor,Software Engineer,6.0,155000.0,Australia,Asian,Mid,Early_Career,Junior
450,28.0,Male,Master,Product Manager,3.0,130000.0,USA,Asian,Junior,Early_Career,Senior
451,30.0,Female,Bachelor,Data Analyst,5.0,145000.0,Australia,White,Junior,Early_Career,Junior
452,27.0,Male,PhD,Data Scientist,2.0,115000.0,China,Korean,Entry,Early_Career,Junior
453,29.0,Female,Bachelor,Software Engineer,4.0,140000.0,USA,Hispanic,Junior,Early_Career,Junior
454,34.0,Male,Bachelor,Product Manager,9.0,185000.0,UK,Mixed,Mid,Early_Career,Senior
455,25.0,Female,Master,Data Analyst,1.0,100000.0,Australia,Australian,Entry,Young,Junior
456,33.0,Male,PhD,Data Scientist,8.0,190000.0,China,Chinese,Mid,Early_Career,Junior
457,31.0,Female,Bachelor,Software Engineer,6.0,155000.0,USA,Hispanic,Mid,Early_Career,Junior
458,28.0,Male,Master,Product Manager,3.0,130000.0,Canada,Asian,Junior,Early_Career,Senior
459,30.0,Female,Bachelor,Data Analyst,5.0,145000.0,Australia,Asian,Junior,Early_Career,Junior
460,28.0,Male,Bachelor,Software Engineer,3.0,125000.0,Australia,Asian,Junior,Early_Career,Junior
461,26.0,Female,Master,Product Manager,2.0,120000.0,Australia,Australian,Entry,Early_Career,Senior
462,27.0,Male,Bachelor,Data Analyst,2.0,110000.0,Australia,Asian,Entry,Early_Career,Junior
463,30.0,Female,PhD,Data Scientist,5.0,180000.0,USA,Asian,Junior,Early_Career,Junior
